vmaf,metrics_avg_motion,metrics_avg_edge_density,metrics_avg_texture,metrics_avg_temporal_information,metrics_avg_spatial_information,metrics_avg_color_complexity,metrics_avg_motion_variance,metrics_avg_grain_noise,resolution_ordinal,cq_ordinal,metrics_frame_rate_ordinal
0.995,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0,0.8
0.9918,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.166666666666667,0.8
0.9877,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.333333333333333,0.8
0.983,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.5,0.8
0.9784,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.666666666666667,0.8
0.9703,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.833333333333333,0.8
0.9534,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,1,0.8
0.9999,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0,0.8
0.9999,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.166666666666667,0.8
0.9998,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.333333333333333,0.8
0.9995,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.5,0.8
0.9981,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.666666666666667,0.8
0.9924,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,0.833333333333333,0.8
0.9768,1.16,0.12,0.462,1.471,0.648,0.468,-0.178,0.624,0.625,1,0.8
0.9993,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0,0.8
0.9991,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.166666666666667,0.8
0.9989,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.333333333333333,0.8
0.9854,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.5,0.8
0.9837,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.666666666666667,0.8
0.9286,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.833333333333333,0.8
0.8572,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,1,0.8
0.985,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0,0.8
0.9758,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.166666666666667,0.8
0.9704,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.333333333333333,0.8
0.947,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.5,0.8
0.9409,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.666666666666667,0.8
0.9013,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,0.833333333333333,0.8
0.8442,0.5,0.25,0.687,0.81,1.628,0.742,-0.531,2.974,0.625,1,0.8
0.9993,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0,0.8
0.9992,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.166666666666667,0.8
0.9989,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.333333333333333,0.8
0.9985,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.5,0.8
0.9979,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.666666666666667,0.8
0.9975,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.833333333333333,0.8
0.996,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,1,0.8
0.9955,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0,0.8
0.9917,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.166666666666667,0.8
0.9868,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.333333333333333,0.8
0.9834,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.5,0.8
0.9764,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.666666666666667,0.8
0.9658,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,0.833333333333333,0.8
0.94,0.79,0.15,0.49,0.784,0.776,0.449,-0.346,1.065,0.625,1,0.8
0.9995,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0,1
0.9993,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.166666666666667,1
0.9976,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.333333333333333,1
0.9919,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.5,1
0.9878,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.666666666666667,1
0.9783,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.833333333333333,1
0.9594,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,1,1
0.9959,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0,1
0.9925,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.166666666666667,1
0.9838,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.333333333333333,1
0.9738,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.5,1
0.9681,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.666666666666667,1
0.9569,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,0.833333333333333,1
0.9375,0.59,0.14,0.715,0.833,0.438,0.728,-0.431,0.736,0.625,1,1
0.9757,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0,0.6
0.9732,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.166666666666667,0.6
0.9701,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.333333333333333,0.6
0.9646,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.5,0.6
0.9557,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.666666666666667,0.6
0.9409,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.833333333333333,0.6
0.9189,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,1,0.6
0.9759,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0,0.6
0.9734,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.166666666666667,0.6
0.9703,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.333333333333333,0.6
0.9648,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.5,0.6
0.9552,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.666666666666667,0.6
0.9411,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,0.833333333333333,0.6
0.9175,0.05,0.07,0.607,-0.773,0.141,0.567,-0.558,-0.081,0.25,1,0.6
0.9997,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0,0.4
0.9997,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0.166666666666667,0.4
0.9997,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0.333333333333333,0.4
0.9996,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0.5,0.4
0.9996,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0.666666666666667,0.4
0.9994,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,0.833333333333333,0.4
0.9971,2.49,0.09,0.509,3.594,1.174,0.435,0.551,-0.108,0.75,1,0.4
0.9889,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0,0.6
0.9865,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.166666666666667,0.6
0.9842,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.333333333333333,0.6
0.9804,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.5,0.6
0.974,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.666666666666667,0.6
0.9615,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.833333333333333,0.6
0.9397,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,1,0.6
0.9824,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0,0.6
0.9788,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.166666666666667,0.6
0.977,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.333333333333333,0.6
0.9728,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.5,0.6
0.9654,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.666666666666667,0.6
0.9517,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,0.833333333333333,0.6
0.9269,0.47,0.11,0.401,-0.342,0.136,0.454,-0.236,0.101,0.25,1,0.6
0.9747,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.966,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.958,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.948,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9336,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9159,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8897,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9748,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9665,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9581,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9485,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9356,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9182,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8926,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9745,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9653,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9568,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9466,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9325,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9125,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8876,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.975,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9654,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9562,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9467,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.932,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9125,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.885,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9748,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9657,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9578,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9488,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9365,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9203,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8944,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9746,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9659,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.958,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9483,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.936,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9199,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.899,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9745,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9656,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9565,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9466,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9327,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9128,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8889,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9742,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9654,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9561,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9462,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9326,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.915,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8884,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.974,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9651,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9561,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9467,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9331,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9143,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8883,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9737,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9651,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9566,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.947,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9324,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9149,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8904,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.974,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9648,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.956,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.9458,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9323,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.9121,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8891,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9739,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0,0.6
0.9648,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.166666666666667,0.6
0.9559,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.333333333333333,0.6
0.946,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.5,0.6
0.9311,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.666666666666667,0.6
0.911,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,0.833333333333333,0.6
0.8854,0.05,0.1,0.284,-0.768,0.132,0.284,-0.568,0.538,0.25,1,0.6
0.9711,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9608,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.953,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.947,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9397,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9268,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9069,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9705,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9602,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9526,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.946,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9374,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9252,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9064,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9706,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9603,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9521,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9455,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9379,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9252,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9069,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9709,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9604,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.953,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9474,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9397,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9273,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9067,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9713,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9615,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9539,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9483,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9395,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9266,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9073,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9709,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9606,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.953,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.947,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9394,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9282,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9056,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.971,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9606,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9525,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9453,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9364,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.922,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9015,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9709,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9609,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9518,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.944,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.935,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9219,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9014,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9711,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.961,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9518,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9446,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9371,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9232,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9023,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.971,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9602,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.953,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9459,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9368,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.922,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9039,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.971,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9606,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9527,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9451,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.936,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.923,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.9005,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.971,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0,0.6
0.9607,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.166666666666667,0.6
0.9529,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.333333333333333,0.6
0.9455,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.5,0.6
0.9356,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.666666666666667,0.6
0.9218,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,0.833333333333333,0.6
0.902,0.05,0.04,0.411,-0.902,-0.473,0.288,-0.568,-0.439,0.25,1,0.6
0.9998,2.08,0.21,0.589,2.907,2.495,0.6,-0.104,2.708,0.25,0,0.6
0.9998,2.08,0.21,0.589,2.907,2.495,0.6,-0.104,2.708,0.25,0.166666666666667,0.6
0.9998,2.08,0.21,0.589,2.907,2.495,0.6,-0.104,2.708,0.25,0.333333333333333,0.6
